modelo;año;precio;transmision;kilometraje;tipo_combustible;impuesto_circulacion;mpg;tamaño_motor
 Yaris;2017.0;10495.0;Manual;11455.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;13245.0;Automatic;2696.0;Petrol;145.0;60.1;1.5
 Yaris;2016.0;8993.0;Manual;11433.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;9898.0;Manual;7380.0;Petrol;30.0;55.0;1.3
 Yaris;2017.0;9491.0;Manual;28977.0;Petrol;30.0;55.0;1.3
 Yaris;2016.0;8995.0;Manual;20305.0;Petrol;30.0;58.0;1.3
 Yaris;2019.0;16995.0;Manual;1225.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;9795.0;Manual;35657.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;11250.0;Manual;9245.0;Petrol;145.0;47.1;1.5
 Yaris;2018.0;13499.0;Automatic;15413.0;Petrol;145.0;60.1;1.5
 Yaris;2016.0;13950.0;Automatic;14107.0;Hybrid;0.0;78.5;1.5
 Yaris;2013.0;9995.0;Automatic;32649.0;Hybrid;0.0;76.3;1.5
 Yaris;2016.0;9999.0;Manual;18505.0;Petrol;30.0;55.0;1.3
 Yaris;2013.0;8999.0;Automatic;47151.0;Hybrid;0.0;76.3;1.5
 Yaris;2018.0;10499.0;Manual;35754.0;Petrol;145.0;58.9;1.5
 Yaris;2015.0;7750.0;Manual;43455.0;Petrol;30.0;58.0;1.3
 Yaris;2017.0;10000.0;Manual;34500.0;Petrol;150.0;58.9;1.5
 Yaris;2017.0;14500.0;Automatic;25575.0;Hybrid;0.0;78.0;1.5
 Yaris;2015.0;7920.0;Manual;30421.0;Petrol;30.0;55.0;1.3
 Yaris;2017.0;9999.0;Manual;15717.0;Petrol;145.0;58.9;1.5
 Yaris;2015.0;8499.0;Manual;16696.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;10999.0;Automatic;29984.0;Petrol;30.0;55.0;1.3
 Yaris;2013.0;7499.0;Semi_Auto;19220.0;Petrol;125.0;53.3;1.3
 Yaris;2016.0;8250.0;Manual;4000.0;Petrol;30.0;58.0;1.3
 Yaris;2013.0;5840.0;Manual;46200.0;Petrol;125.0;52.3;1.3
 Yaris;2013.0;6420.0;Manual;33040.0;Petrol;125.0;52.3;1.3
 Yaris;2016.0;8795.0;Manual;17500.0;Petrol;30.0;58.0;1.3
 Yaris;2015.0;8999.0;Automatic;69775.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;12998.0;Automatic;8770.0;Hybrid;140.0;76.3;1.5
 Yaris;2015.0;7780.0;Manual;28023.0;Petrol;30.0;55.0;1.3
 Yaris;2015.0;9995.0;Automatic;36000.0;Hybrid;0.0;86.0;1.5
 Yaris;2014.0;9999.0;Automatic;36001.0;Hybrid;0.0;76.3;1.5
 Yaris;2017.0;14500.0;Automatic;20413.0;Hybrid;135.0;67.3;1.5
 Yaris;2019.0;14999.0;Manual;1114.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;12999.0;Manual;9977.0;Petrol;145.0;47.9;1.5
 Yaris;2017.0;10999.0;Manual;21808.0;Petrol;30.0;55.0;1.3
 Yaris;2018.0;10645.0;Manual;7294.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;8995.0;Manual;46769.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;11795.0;Manual;5850.0;Petrol;145.0;58.9;1.5
 Yaris;2019.0;12995.0;Manual;1378.0;Petrol;145.0;47.9;1.5
 Yaris;2013.0;7999.0;Semi_Auto;34207.0;Petrol;30.0;55.4;1.3
 Yaris;2013.0;9299.0;Automatic;35916.0;Hybrid;0.0;80.7;1.5
 Yaris;2019.0;16500.0;Automatic;3056.0;Hybrid;140.0;76.3;1.5
 Yaris;2018.0;13999.0;Automatic;5000.0;Hybrid;135.0;76.3;1.5
 Yaris;2020.0;17995.0;Automatic;1127.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;12500.0;Manual;2591.0;Petrol;145.0;47.9;1.5
 Yaris;2016.0;14995.0;Automatic;12457.0;Hybrid;0.0;78.0;1.5
 Yaris;2018.0;10995.0;Manual;13500.0;Petrol;150.0;47.1;1.5
 Yaris;2018.0;9611.0;Manual;20560.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;11495.0;Manual;11823.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;9441.0;Manual;25847.0;Petrol;145.0;58.9;1.5
 Yaris;2014.0;7348.0;Manual;15781.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;10995.0;Manual;7835.0;Petrol;145.0;56.5;1.5
 Yaris;2017.0;13330.0;Automatic;6301.0;Hybrid;0.0;78.0;1.5
 Yaris;2014.0;6100.0;Manual;47481.0;Diesel;0.0;72.4;1.4
 Yaris;2017.0;9350.0;Manual;27450.0;Petrol;150.0;58.9;1.5
 Yaris;2016.0;9660.0;Manual;24123.0;Petrol;30.0;55.0;1.3
 Yaris;2019.0;12795.0;Automatic;8500.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;12000.0;Manual;10095.0;Petrol;145.0;56.5;1.5
 Yaris;2017.0;10499.0;Manual;6610.0;Petrol;145.0;56.5;1.5
 Yaris;2017.0;14999.0;Automatic;3316.0;Hybrid;0.0;78.0;1.5
 Yaris;2019.0;12490.0;Manual;3578.0;Petrol;145.0;47.9;1.5
 Yaris;2017.0;11250.0;Manual;6677.0;Petrol;150.0;56.5;1.5
 Yaris;2017.0;9599.0;Manual;19923.0;Petrol;30.0;55.0;1.3
 Yaris;2019.0;12990.0;Manual;5111.0;Petrol;145.0;47.9;1.5
 Yaris;2017.0;10990.0;Manual;12480.0;Petrol;30.0;55.0;1.3
 Yaris;2016.0;5990.0;Manual;39845.0;Petrol;0.0;66.0;1.0
 Yaris;2018.0;9290.0;Manual;43825.0;Petrol;145.0;58.9;1.5
 Yaris;2019.0;14990.0;Manual;1500.0;Petrol;145.0;47.9;1.5
 Yaris;2017.0;8490.0;Manual;36512.0;Petrol;150.0;58.9;1.5
 Yaris;2019.0;11700.0;Manual;9613.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;12990.0;Manual;11775.0;Petrol;145.0;47.1;1.5
 Yaris;2017.0;11490.0;Manual;8958.0;Petrol;145.0;56.5;1.5
 Yaris;2016.0;8190.0;Manual;28594.0;Petrol;30.0;58.0;1.3
 Yaris;2017.0;6995.0;Manual;58000.0;Petrol;30.0;58.0;1.3
 Yaris;2017.0;9995.0;Manual;7714.0;Petrol;30.0;58.0;1.3
 Yaris;2017.0;8995.0;Manual;22640.0;Petrol;30.0;58.0;1.3
 Yaris;2017.0;9799.0;Manual;15052.0;Petrol;30.0;55.0;1.3
 Yaris;2016.0;7499.0;Manual;40329.0;Diesel;20.0;72.4;1.4
 Yaris;2017.0;10990.0;Manual;19029.0;Petrol;30.0;55.0;1.3
 Yaris;2014.0;8475.0;Automatic;51275.0;Hybrid;0.0;80.7;1.5
 Yaris;2017.0;10395.0;Manual;26500.0;Petrol;145.0;56.5;1.5
 Yaris;2018.0;10499.0;Manual;9822.0;Petrol;145.0;47.1;1.5
 Yaris;2014.0;11490.0;Automatic;21821.0;Hybrid;0.0;78.0;1.5
 Yaris;2016.0;9790.0;Manual;11525.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;10990.0;Automatic;14150.0;Petrol;30.0;55.0;1.3
 Yaris;2019.0;11495.0;Manual;11162.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;13444.0;Automatic;14188.0;Hybrid;135.0;76.3;1.5
 Yaris;2017.0;9990.0;Manual;16572.0;Petrol;150.0;58.9;1.5
 Yaris;2017.0;9495.0;Manual;14140.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;11495.0;Manual;9400.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;11695.0;Automatic;34748.0;Hybrid;0.0;78.0;1.5
 Yaris;2015.0;8295.0;Manual;21041.0;Petrol;30.0;55.0;1.3
 Yaris;2019.0;12195.0;Manual;2627.0;Petrol;145.0;47.9;1.5
 Yaris;2015.0;8200.0;Manual;23360.0;Petrol;30.0;55.0;1.3
 Yaris;2019.0;17589.0;Automatic;2251.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;12395.0;Manual;11988.0;Petrol;145.0;56.5;1.5
 Yaris;2018.0;9750.0;Manual;20585.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;10250.0;Automatic;41080.0;Hybrid;0.0;86.0;1.5
 Yaris;2018.0;10395.0;Manual;11000.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;8545.0;Manual;51500.0;Petrol;145.0;58.9;1.5
 Yaris;2019.0;11295.0;Manual;10995.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;10795.0;Manual;13500.0;Petrol;150.0;58.9;1.5
 Yaris;2018.0;13900.0;Automatic;10142.0;Hybrid;140.0;76.3;1.5
 Yaris;2018.0;10495.0;Manual;23573.0;Petrol;150.0;58.9;1.5
 Yaris;2017.0;9789.0;Manual;8810.0;Petrol;30.0;58.0;1.3
 Yaris;2019.0;13495.0;Automatic;679.0;Petrol;150.0;47.9;1.5
 Yaris;2017.0;9690.0;Manual;6000.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;8250.0;Manual;16448.0;Petrol;0.0;66.0;1.0
 Yaris;2016.0;7800.0;Manual;16400.0;Petrol;30.0;58.0;1.3
 Yaris;2015.0;12000.0;Automatic;7929.0;Hybrid;0.0;78.0;1.5
 Yaris;2019.0;11595.0;Manual;8769.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;12495.0;Automatic;10137.0;Petrol;145.0;60.1;1.5
 Yaris;2017.0;9995.0;Manual;20300.0;Petrol;30.0;55.0;1.3
 Yaris;2018.0;10595.0;Manual;19784.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;11795.0;Automatic;15226.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;10450.0;Manual;8676.0;Petrol;150.0;47.1;1.5
 Yaris;2018.0;10995.0;Manual;27799.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;13995.0;Automatic;10924.0;Hybrid;0.0;78.0;1.5
 Yaris;2016.0;8995.0;Manual;41459.0;Petrol;30.0;58.0;1.3
 Yaris;2015.0;6995.0;Manual;28000.0;Petrol;30.0;58.0;1.3
 Yaris;2014.0;6695.0;Manual;19000.0;Petrol;125.0;52.3;1.3
 Yaris;2016.0;11215.0;Automatic;5990.0;Petrol;30.0;55.0;1.3
 Yaris;2017.0;12795.0;Automatic;16998.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;13995.0;Automatic;15472.0;Hybrid;0.0;86.0;1.5
 Yaris;2015.0;7568.0;Manual;46982.0;Petrol;30.0;58.0;1.3
 Yaris;2019.0;12250.0;Manual;6861.0;Petrol;145.0;47.9;1.5
 Yaris;2014.0;6230.0;Manual;44011.0;Petrol;125.0;52.3;1.3
 Yaris;2015.0;10395.0;Automatic;42321.0;Hybrid;0.0;78.0;1.5
 Yaris;2016.0;8195.0;Manual;30513.0;Petrol;30.0;58.0;1.3
 Yaris;2017.0;12495.0;Automatic;16900.0;Hybrid;0.0;86.0;1.5
 Yaris;2016.0;12995.0;Automatic;6880.0;Hybrid;0.0;86.0;1.5
 Yaris;2016.0;12295.0;Automatic;12772.0;Hybrid;0.0;86.0;1.5
 Yaris;2015.0;7380.0;Manual;20490.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;9650.0;Manual;21973.0;Petrol;145.0;47.1;1.5
 Yaris;2018.0;10295.0;Manual;14841.0;Petrol;145.0;47.1;1.5
 Yaris;2017.0;9495.0;Manual;11373.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;8808.0;Manual;18284.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;12295.0;Automatic;13849.0;Hybrid;0.0;86.0;1.5
 Yaris;2016.0;10995.0;Automatic;11200.0;Petrol;30.0;55.0;1.3
 Yaris;2016.0;9795.0;Manual;23877.0;Petrol;30.0;55.0;1.3
 Yaris;2017.0;14295.0;Automatic;18500.0;Hybrid;0.0;78.0;1.5
 Yaris;2015.0;8695.0;Automatic;35013.0;Petrol;30.0;58.0;1.3
 Yaris;2014.0;7995.0;Semi_Auto;41013.0;Petrol;30.0;55.4;1.3
 Yaris;2016.0;7795.0;Manual;29000.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;11795.0;Automatic;25000.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;10995.0;Manual;26165.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;11195.0;Manual;13252.0;Petrol;145.0;56.5;1.5
 Yaris;2019.0;12295.0;Manual;9816.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;12495.0;Manual;9473.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;12495.0;Manual;9347.0;Petrol;145.0;47.9;1.5
 Yaris;2015.0;7495.0;Manual;21063.0;Petrol;0.0;66.0;1.0
 Yaris;2017.0;9290.0;Manual;21506.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;13290.0;Automatic;8996.0;Hybrid;135.0;76.3;1.5
 Yaris;2016.0;9290.0;Manual;33965.0;Petrol;30.0;55.0;1.3
 Yaris;2016.0;12000.0;Automatic;25596.0;Hybrid;0.0;78.0;1.5
 Yaris;2018.0;14495.0;Automatic;11883.0;Hybrid;140.0;76.3;1.5
 Yaris;2019.0;14290.0;Automatic;5896.0;Petrol;145.0;47.9;1.5
 Yaris;2013.0;5590.0;Manual;53996.0;Diesel;20.0;72.4;1.4
 Yaris;2017.0;10000.0;Manual;14702.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;10000.0;Manual;32996.0;Petrol;145.0;47.1;1.5
 Yaris;2017.0;11650.0;Manual;10000.0;Petrol;145.0;56.5;1.5
 Yaris;2019.0;12200.0;Manual;4986.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;10000.0;Manual;31922.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;10590.0;Manual;14361.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;9000.0;Manual;17109.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;13790.0;Automatic;12996.0;Hybrid;135.0;76.3;1.5
 Yaris;2015.0;10490.0;Automatic;32000.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;10690.0;Manual;5196.0;Petrol;150.0;58.9;1.5
 Yaris;2018.0;13200.0;Automatic;30000.0;Hybrid;140.0;67.3;1.5
 Yaris;2017.0;8000.0;Manual;43000.0;Petrol;150.0;58.9;1.5
 Yaris;2016.0;11795.0;Automatic;39842.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;10795.0;Manual;12091.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;11995.0;Manual;3325.0;Petrol;145.0;56.5;1.5
 Yaris;2018.0;11800.0;Manual;6174.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;12690.0;Automatic;22362.0;Hybrid;0.0;78.0;1.5
 Yaris;2013.0;8900.0;Automatic;49989.0;Hybrid;0.0;76.3;1.5
 Yaris;2017.0;13490.0;Automatic;20000.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;14200.0;Manual;5764.0;Petrol;145.0;56.5;1.5
 Yaris;2017.0;14595.0;Automatic;27787.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;10000.0;Manual;18250.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;10000.0;Manual;25996.0;Petrol;150.0;58.9;1.5
 Yaris;2017.0;9495.0;Manual;31044.0;Petrol;150.0;58.9;1.5
 Yaris;2017.0;9000.0;Manual;28916.0;Petrol;145.0;65.7;1.0
 Yaris;2017.0;13995.0;Automatic;7284.0;Hybrid;0.0;78.0;1.5
 Yaris;2014.0;7400.0;Manual;37709.0;Petrol;125.0;52.3;1.3
 Yaris;2018.0;11200.0;Manual;9643.0;Petrol;145.0;58.9;1.5
 Yaris;2014.0;5590.0;Manual;75452.0;Diesel;0.0;74.3;1.4
 Yaris;2016.0;10290.0;Automatic;22894.0;Petrol;30.0;58.0;1.3
 Yaris;2017.0;9890.0;Manual;25006.0;Petrol;30.0;55.0;1.3
 Yaris;2015.0;6290.0;Manual;28896.0;Petrol;0.0;66.0;1.0
 Yaris;2019.0;12495.0;Automatic;6000.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;12495.0;Automatic;6000.0;Petrol;145.0;47.9;1.5
 Yaris;2015.0;12995.0;Automatic;30856.0;Hybrid;0.0;78.0;1.5
 Yaris;2015.0;7995.0;Manual;18700.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;7495.0;Manual;28443.0;Petrol;0.0;66.0;1.0
 Yaris;2017.0;10495.0;Manual;13101.0;Petrol;150.0;56.5;1.5
 Yaris;2018.0;10995.0;Manual;17334.0;Petrol;145.0;58.9;1.5
 Yaris;2013.0;8495.0;Automatic;72472.0;Hybrid;0.0;80.7;1.5
 Yaris;2017.0;9995.0;Manual;10260.0;Petrol;150.0;65.7;1.0
 Yaris;2018.0;10200.0;Manual;18593.0;Petrol;150.0;58.9;1.5
 Yaris;2016.0;15895.0;Automatic;11340.0;Hybrid;0.0;78.0;1.5
 Yaris;2016.0;11995.0;Automatic;13467.0;Hybrid;0.0;86.0;1.5
 Yaris;2019.0;14295.0;Automatic;11465.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;12495.0;Manual;9891.0;Petrol;145.0;58.9;1.5
 Yaris;2019.0;13995.0;Manual;4998.0;Petrol;145.0;47.9;1.5
 Yaris;2014.0;7995.0;Semi_Auto;48050.0;Petrol;30.0;55.4;1.3
 Yaris;2018.0;10750.0;Manual;9643.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;8200.0;Manual;32190.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;8995.0;Manual;10290.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;14195.0;Automatic;1562.0;Petrol;145.0;47.1;1.5
 Yaris;2018.0;12590.0;Manual;9683.0;Petrol;145.0;47.1;1.5
 Yaris;2018.0;14700.0;Automatic;6775.0;Hybrid;140.0;76.3;1.5
 Yaris;2017.0;9995.0;Manual;35597.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;8490.0;Manual;24700.0;Petrol;30.0;55.0;1.3
 Yaris;2014.0;8995.0;Automatic;46839.0;Hybrid;0.0;80.7;1.5
 Yaris;2018.0;11195.0;Manual;1000.0;Petrol;150.0;58.9;1.5
 Yaris;2018.0;10600.0;Manual;12189.0;Petrol;150.0;47.1;1.5
 Yaris;2019.0;11800.0;Manual;4036.0;Petrol;150.0;47.9;1.5
 Yaris;2018.0;9595.0;Manual;20740.0;Petrol;145.0;65.7;1.0
 Yaris;2016.0;6995.0;Manual;50096.0;Petrol;0.0;66.0;1.0
 Yaris;2017.0;11795.0;Automatic;13093.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;9495.0;Manual;22465.0;Petrol;30.0;55.0;1.3
 Yaris;2017.0;10350.0;Manual;26791.0;Petrol;145.0;58.9;1.5
 Yaris;2019.0;13750.0;Manual;9100.0;Petrol;145.0;47.9;1.5
 Yaris;2015.0;11750.0;Automatic;17250.0;Hybrid;0.0;76.3;1.5
 Yaris;2018.0;11800.0;Manual;8736.0;Petrol;145.0;56.5;1.5
 Yaris;2017.0;11300.0;Manual;14150.0;Petrol;145.0;56.5;1.5
 Yaris;2019.0;12000.0;Manual;9070.0;Petrol;145.0;47.9;1.5
 Yaris;2017.0;9495.0;Manual;46706.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;11900.0;Manual;5691.0;Petrol;145.0;47.1;1.5
 Yaris;2017.0;14995.0;Automatic;6150.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;8995.0;Manual;13659.0;Petrol;30.0;58.0;1.3
 Yaris;2019.0;12500.0;Manual;11772.0;Petrol;145.0;47.9;1.5
 Yaris;2016.0;7995.0;Manual;36788.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;9995.0;Manual;10128.0;Petrol;145.0;58.9;1.5
 Yaris;2014.0;9450.0;Automatic;61042.0;Hybrid;0.0;80.7;1.5
 Yaris;2017.0;10550.0;Manual;5951.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;9995.0;Manual;17660.0;Petrol;30.0;55.0;1.3
 Yaris;2018.0;11000.0;Manual;13283.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;10995.0;Manual;11112.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;10995.0;Manual;13607.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;11995.0;Automatic;12567.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;8995.0;Manual;18888.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;9995.0;Manual;9279.0;Petrol;145.0;56.5;1.5
 Yaris;2018.0;11995.0;Automatic;30184.0;Hybrid;135.0;76.3;1.5
 Yaris;2015.0;8995.0;Automatic;36111.0;Hybrid;0.0;86.0;1.5
 Yaris;2018.0;8995.0;Manual;23111.0;Petrol;145.0;65.7;1.0
 Yaris;2018.0;9995.0;Manual;17211.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;17495.0;Automatic;24616.0;Petrol;145.0;60.1;1.5
 Yaris;2014.0;8000.0;Semi_Auto;48200.0;Petrol;30.0;55.4;1.3
 Yaris;2018.0;8995.0;Manual;41855.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;7995.0;Manual;17279.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;7995.0;Manual;15122.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;12995.0;Automatic;9989.0;Hybrid;135.0;76.3;1.5
 Yaris;2017.0;12995.0;Automatic;8748.0;Hybrid;135.0;76.3;1.5
 Yaris;2018.0;11695.0;Automatic;14655.0;Petrol;145.0;60.1;1.5
 Yaris;2018.0;11995.0;Automatic;15432.0;Hybrid;135.0;76.3;1.5
 Yaris;2017.0;10495.0;Automatic;15237.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;9995.0;Manual;26522.0;Petrol;150.0;58.9;1.5
 Yaris;2017.0;10995.0;Automatic;9851.0;Petrol;145.0;60.1;1.5
 Yaris;2018.0;9495.0;Manual;31255.0;Petrol;145.0;47.1;1.5
 Yaris;2018.0;9995.0;Manual;22889.0;Petrol;145.0;56.5;1.5
 Yaris;2018.0;11995.0;Automatic;10512.0;Petrol;145.0;60.1;1.5
 Yaris;2017.0;10995.0;Automatic;25823.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;10995.0;Automatic;22909.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;10995.0;Automatic;24100.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;10995.0;Automatic;23802.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;12695.0;Automatic;20275.0;Hybrid;0.0;78.0;1.5
 Yaris;2017.0;8268.0;Manual;34039.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;9995.0;Manual;20020.0;Petrol;145.0;47.1;1.5
 Yaris;2016.0;9995.0;Automatic;41111.0;Hybrid;0.0;86.0;1.5
 Yaris;2017.0;12995.0;Automatic;11521.0;Hybrid;135.0;76.3;1.5
 Yaris;2019.0;18868.0;Automatic;9991.0;Hybrid;140.0;76.3;1.5
 Yaris;2018.0;10995.0;Manual;10513.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;14991.0;Automatic;7906.0;Petrol;145.0;60.1;1.5
 Yaris;2017.0;12795.0;Automatic;24683.0;Hybrid;135.0;76.3;1.5
 Yaris;2017.0;11995.0;Automatic;21709.0;Hybrid;0.0;86.0;1.5
 Yaris;2019.0;14995.0;Manual;1899.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;9830.0;Manual;35000.0;Petrol;145.0;47.1;1.5
 Yaris;2019.0;11995.0;Manual;7885.0;Petrol;145.0;47.9;1.5
 Yaris;2016.0;6997.0;Manual;52667.0;Petrol;0.0;66.0;1.0
 Yaris;2016.0;10795.0;Automatic;26599.0;Petrol;30.0;55.0;1.3
 Yaris;2016.0;8995.0;Manual;41074.0;Petrol;30.0;58.0;1.3
 Yaris;2019.0;11733.0;Manual;7414.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;12795.0;Manual;50.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;10721.0;Manual;18946.0;Petrol;145.0;58.9;1.5
 Yaris;2018.0;10378.0;Manual;13049.0;Petrol;145.0;58.9;1.5
 Yaris;2016.0;12191.0;Automatic;30338.0;Hybrid;0.0;86.0;1.5
 Yaris;2019.0;11641.0;Manual;7640.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;11585.0;Manual;10842.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;11975.0;Automatic;20415.0;Petrol;145.0;60.1;1.5
 Yaris;2017.0;14122.0;Automatic;17212.0;Hybrid;0.0;78.0;1.5
 Yaris;2016.0;8982.0;Manual;33204.0;Petrol;30.0;55.0;1.3
 Yaris;2015.0;12721.0;Automatic;24654.0;Hybrid;0.0;78.0;1.5
 Yaris;2019.0;13671.0;Automatic;11970.0;Hybrid;135.0;76.3;1.5
 Yaris;2016.0;10584.0;Automatic;11903.0;Petrol;30.0;58.0;1.3
 Yaris;2019.0;10610.0;Manual;7885.0;Petrol;145.0;47.9;1.5
 Yaris;2015.0;8632.0;Manual;15636.0;Petrol;30.0;55.0;1.3
 Yaris;2019.0;11426.0;Manual;9721.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;10660.0;Manual;6020.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;10660.0;Manual;5988.0;Petrol;145.0;47.9;1.5
 Yaris;2019.0;10660.0;Manual;7869.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;13480.0;Automatic;10403.0;Hybrid;135.0;76.3;1.5
 Yaris;2013.0;5995.0;Manual;44797.0;Petrol;125.0;51.4;1.3
 Yaris;2017.0;10999.0;Automatic;33710.0;Petrol;145.0;60.1;1.5
 Yaris;2017.0;9902.0;Manual;26308.0;Petrol;145.0;58.9;1.5
 Yaris;2015.0;7633.0;Manual;29400.0;Petrol;30.0;55.0;1.3
 Yaris;2017.0;11800.0;Manual;28544.0;Petrol;145.0;56.5;1.5
 Yaris;2016.0;13995.0;Automatic;37865.0;Hybrid;0.0;78.0;1.5
 Yaris;2016.0;6987.0;Manual;50980.0;Petrol;30.0;58.0;1.3
 Yaris;2019.0;11779.0;Manual;7452.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;13252.0;Automatic;16921.0;Hybrid;135.0;76.3;1.5
 Yaris;2016.0;8477.0;Manual;41240.0;Petrol;30.0;55.0;1.3
 Yaris;2017.0;10744.0;Automatic;13874.0;Petrol;30.0;58.0;1.3
 Yaris;2018.0;10684.0;Manual;9321.0;Petrol;145.0;58.9;1.5
 Yaris;2017.0;11326.0;Automatic;21916.0;Petrol;145.0;60.1;1.5
 Yaris;2015.0;11157.0;Automatic;35841.0;Hybrid;0.0;78.0;1.5
 Yaris;2018.0;9386.0;Manual;28112.0;Petrol;145.0;58.9;1.5
 Yaris;2015.0;8772.0;Manual;17750.0;Petrol;30.0;55.0;1.3
 Yaris;2016.0;9436.0;Manual;6553.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;11091.0;Automatic;53222.0;Hybrid;0.0;78.5;1.5
 Yaris;2017.0;9707.0;Manual;16845.0;Petrol;145.0;58.9;1.5
 Yaris;2019.0;13039.0;Manual;11102.0;Petrol;145.0;47.9;1.5
 Yaris;2018.0;10707.0;Manual;18256.0;Petrol;145.0;56.5;1.5
 Yaris;2017.0;8994.0;Manual;19678.0;Petrol;30.0;58.0;1.3
 Yaris;2016.0;12500.0;Automatic;20216.0;Hybrid;0.0;78.0;1.5
